trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
426,False,"{'a': 0.1, 'e': 0.08838369930580556}",30,12,-5.585620847990759,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
427,False,"{'a': 0.1, 'e': 0.187384867834179}",30,7,36.13577115754246,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.1, 'e': 0.28451374870435525}",25,0,41.68278826411933,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
429,False,"{'a': 0.1, 'e': 0.37879986224521894}",20,0,-58.928149261162204,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
430,False,"{'a': 0.1, 'e': 0.4693011327771151}",20,14,2.9198068640992494,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
431,False,"{'a': 0.1, 'e': 0.5551133015206257}",20,0,-53.40631791238627,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
432,False,"{'a': 0.1, 'e': 0.6353789616514094}",20,0,-33.32824066522034,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
433,False,"{'a': 0.1, 'e': 0.7092961252257328}",20,0,-42.04142510723822,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
434,False,"{'a': 0.1, 'e': 0.7761262363789271}",20,0,-29.87488424359139,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
435,False,"{'a': 0.1, 'e': 0.8352015507314471}",20,0,-26.435753568439136,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
436,False,"{'a': 0.1, 'e': 0.8859318072699817}",25,0,-111.33476287958072,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
437,False,"{'a': 0.1, 'e': 0.9278101260403985}",20,0,-137.07400816778224,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 3}",0
438,False,"{'a': 0.1, 'e': 0.9604180727246712}",20,8,-67.73392259016937,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 1}",1
439,False,"{'a': 0.1, 'e': 0.9834298394982847}",20,0,-171.60049113085714,"{0: 8, 1: 2, 2: 7, 3: 1, 4: 2}",0
440,False,"{'a': 0.1, 'e': 0.9966155003943157}",25,0,-56.94888128825357,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",1
441,False,"{'a': 0.1, 'e': 0.9998433086476912}",20,0,-163.5855965455549,"{0: 9, 1: 3, 2: 4, 3: 2, 4: 2}",0
442,False,"{'a': 0.1, 'e': 0.9930810130653156}",30,0,-204.37687185717664,"{0: 18, 1: 3, 2: 3, 3: 3, 4: 3}",0
443,False,"{'a': 0.1, 'e': 0.9763961802693296}",25,0,-235.19965966362528,"{0: 11, 1: 1, 2: 8, 3: 2, 4: 3}",0
444,False,"{'a': 0.1, 'e': 0.9499555195937583}",20,0,-109.86350238943413,"{0: 12, 1: 5, 2: 0, 3: 1, 4: 2}",0
445,False,"{'a': 0.1, 'e': 0.9140232173799516}",20,0,-69.66355889877481,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
446,False,"{'a': 0.1, 'e': 0.8689582973139933}",20,4,-78.47751967368498,"{0: 9, 1: 2, 2: 4, 3: 0, 4: 1}",1
447,False,"{'a': 0.1, 'e': 0.8152110331806943}",25,0,-23.264514670154796,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
448,False,"{'a': 0.1, 'e': 0.7533184498767937}",20,0,-37.30683336093953,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
449,False,"{'a': 0.1, 'e': 0.6838989576356965}",20,0,-85.32599104580706,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
450,False,"{'a': 0.1, 'e': 0.6076461730768422}",25,8,-1.3786923098541912,"{0: 14, 1: 2, 2: 0, 3: 1, 4: 0}",1
451,False,"{'a': 0.1, 'e': 0.5253219888177297}",20,8,-106.43532964147512,"{0: 6, 1: 1, 2: 3, 3: 0, 4: 2}",1
452,False,"{'a': 0.1, 'e': 0.43774896089470705}",20,8,-30.543533546906577,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 0}",1
453,False,"{'a': 0.1, 'e': 0.3458020900549924}",20,3,15.971068414816655,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
454,False,"{'a': 0.1, 'e': 0.2504000790384217}",30,2,16.292628903908504,"{0: 25, 1: 2, 2: 1, 3: 0, 4: 0}",1
455,False,"{'a': 0.1, 'e': 0.15249615320336046}",30,17,-2.7083758576479005,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
456,False,"{'a': 0.1, 'e': 0.05306853621402457}",20,6,25.426378204139578,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.1, 'e': 0.04688932404704311}",25,17,15.060346329594212,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,False,"{'a': 0.1, 'e': 0.14637868168178253}",25,16,1.0340451600910536,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
459,False,"{'a': 0.1, 'e': 0.2444054719155166}",25,15,0.39268855398354763,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
460,False,"{'a': 0.1, 'e': 0.33999024346357853}",20,13,-1.0756291024796196,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
461,False,"{'a': 0.1, 'e': 0.4321779448847783}",20,2,-13.47519860454474,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 0}",1
462,False,"{'a': 0.1, 'e': 0.5200474671397309}",20,9,-19.478534442108817,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 0}",1
463,False,"{'a': 0.1, 'e': 0.6027208470078607}",25,10,-39.47136365373384,"{0: 10, 1: 1, 2: 3, 3: 1, 4: 0}",1
464,False,"{'a': 0.1, 'e': 0.6793720394057109}",20,4,15.08981216135642,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.1, 'e': 0.749235170956358}",30,5,-49.111902013835994,"{0: 19, 1: 1, 2: 3, 3: 2, 4: 0}",1
466,False,"{'a': 0.1, 'e': 0.8116121923430246}",25,0,-135.3605174768409,"{0: 13, 1: 4, 2: 5, 3: 2, 4: 1}",0
467,False,"{'a': 0.1, 'e': 0.8658798529871259}",30,0,-103.00345409955155,"{0: 22, 1: 1, 2: 4, 3: 2, 4: 1}",0
468,False,"{'a': 0.1, 'e': 0.9114959283620049}",35,0,-182.8097650215632,"{0: 24, 1: 3, 2: 4, 3: 0, 4: 4}",0
469,False,"{'a': 0.1, 'e': 0.9480046377211855}",20,0,-58.16344343337125,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
470,False,"{'a': 0.1, 'e': 0.9750411981089256}",25,0,-242.58086601339656,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 5}",0
471,False,"{'a': 0.1, 'e': 0.9923354691509287}",30,0,-221.98691765261333,"{0: 17, 1: 3, 2: 6, 3: 0, 4: 4}",0
472,False,"{'a': 0.1, 'e': 0.9997146522076715}",20,0,-65.0342303412171,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
473,False,"{'a': 0.1, 'e': 0.9971050169212831}",20,0,-175.69859130244387,"{0: 10, 1: 2, 2: 4, 3: 1, 4: 3}",0
474,False,"{'a': 0.1, 'e': 0.9845326379049143}",20,0,-114.03513292880612,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
475,False,"{'a': 0.1, 'e': 0.9621231342138207}",25,0,-166.4222732996001,"{0: 14, 1: 4, 2: 4, 3: 0, 4: 3}",0
476,False,"{'a': 0.1, 'e': 0.9301004142012892}",20,0,-154.44222013092968,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 3}",0
477,False,"{'a': 0.1, 'e': 0.8887844383003768}",20,0,-66.72818925528931,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
478,False,"{'a': 0.1, 'e': 0.8385880220850414}",30,4,-65.62912179517205,"{0: 19, 1: 3, 2: 2, 3: 1, 4: 1}",1
479,False,"{'a': 0.1, 'e': 0.7800127115533773}",20,0,-70.66570108555764,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
480,False,"{'a': 0.1, 'e': 0.7136437718457938}",25,0,-143.46791653596753,"{0: 12, 1: 3, 2: 8, 3: 1, 4: 1}",0
481,False,"{'a': 0.1, 'e': 0.6401443394691997}",25,6,-46.279203779171404,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 1}",1
482,False,"{'a': 0.1, 'e': 0.5602487964562096}",20,0,-66.34597287370981,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
483,False,"{'a': 0.1, 'e': 0.47475543266265885}",30,13,-35.36100295880344,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 1}",1
484,False,"{'a': 0.1, 'e': 0.38451846951922397}",20,16,7.990512415850027,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.1, 'e': 0.2904395249332599}",30,17,-33.127875039067625,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 1}",1
486,False,"{'a': 0.1, 'e': 0.1934586046207122}",25,13,23.287473048910226,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,False,"{'a': 0.1, 'e': 0.09454470987969997}",30,12,13.13168059966296,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
488,False,"{'a': 0.1, 'e': 0.005313844350104289}",25,20,11.17400362653266,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.1, 'e': 0.1051193044036857}",20,12,4.525436262034906,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
490,False,"{'a': 0.1, 'e': 0.20387444711548766}",20,12,-9.923726837237169,"{0: 5, 1: 2, 2: 1, 3: 0, 4: 0}",1
491,False,"{'a': 0.1, 'e': 0.3005925437436371}",20,9,-6.991224519694892,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
492,False,"{'a': 0.1, 'e': 0.39430721903739135}",20,10,9.55967972460036,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
493,False,"{'a': 0.1, 'e': 0.48408210693916126}",25,9,-39.23619148066699,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 1}",1
494,False,"{'a': 0.1, 'e': 0.5690202064446649}",20,0,-42.29942064366322,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
495,False,"{'a': 0.1, 'e': 0.648272844140446}",25,0,-21.409899393324054,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 1}",0
496,False,"{'a': 0.1, 'e': 0.7210481538680822}",20,0,-57.6576858361296,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
497,False,"{'a': 0.1, 'e': 0.7866189887891044}",20,0,-90.97314678287869,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
498,False,"{'a': 0.1, 'e': 0.8443301867958127}",25,0,-105.97184176649976,"{0: 16, 1: 0, 2: 7, 3: 1, 4: 1}",0
499,False,"{'a': 0.1, 'e': 0.8936051166745098}",20,0,-71.89766254829203,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
500,False,"{'a': 0.1, 'e': 0.9339514396139739}",20,0,-133.44805670041623,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
501,False,"{'a': 0.1, 'e': 0.9649660284921133}",25,0,-217.55678475725796,"{0: 12, 1: 4, 2: 5, 3: 0, 4: 4}",0
502,False,"{'a': 0.1, 'e': 0.9863389957889219}",25,0,-127.40754044703598,"{0: 13, 1: 4, 2: 6, 3: 1, 4: 1}",0
503,False,"{'a': 0.1, 'e': 0.9978567898801314}",20,7,-116.75688906725745,"{0: 8, 1: 0, 2: 1, 3: 2, 4: 2}",1
504,False,"{'a': 0.1, 'e': 0.9994043287744586}",20,0,-75.18305893831621,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
505,False,"{'a': 0.1, 'e': 0.99096614997482}",30,3,-134.26122410145794,"{0: 16, 1: 1, 2: 7, 3: 2, 4: 1}",1
506,False,"{'a': 0.1, 'e': 0.9726265649744922}",35,0,-310.21051019357765,"{0: 19, 1: 3, 2: 6, 3: 1, 4: 6}",0
507,False,"{'a': 0.1, 'e': 0.9445688168445349}",20,0,-38.452142292483956,"{0: 12, 1: 6, 2: 2, 3: 0, 4: 0}",0
508,False,"{'a': 0.1, 'e': 0.9070732493296052}",20,0,-103.85936629355756,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
509,False,"{'a': 0.1, 'e': 0.8605145057459257}",20,0,-99.23325644782433,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
510,False,"{'a': 0.1, 'e': 0.8053577856691099}",30,0,-90.02774798724407,"{0: 21, 1: 3, 2: 4, 3: 1, 4: 1}",0
511,False,"{'a': 0.1, 'e': 0.7421541968137826}",30,0,-87.810339696369,"{0: 19, 1: 2, 2: 8, 3: 1, 4: 0}",0
512,False,"{'a': 0.1, 'e': 0.6715352485474484}",20,0,-97.29808611685878,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
513,False,"{'a': 0.1, 'e': 0.5942065420576682}",20,16,7.669719587382928,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,False,"{'a': 0.1, 'e': 0.5109407202182159}",20,8,-30.30107379587512,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
515,False,"{'a': 0.1, 'e': 0.4225697475968902}",25,0,2.20150421083473,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
516,False,"{'a': 0.1, 'e': 0.32997659774057014}",20,9,-27.34883277828516,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
517,False,"{'a': 0.1, 'e': 0.23408643079538105}",25,9,12.03964380433936,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
518,False,"{'a': 0.1, 'e': 0.13585734961237073}",25,15,17.112044684345776,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.1, 'e': 0.03627082670050258}",20,14,-21.725560715622983,"{0: 4, 1: 0, 2: 1, 3: 1, 4: 0}",1
520,False,"{'a': 0.1, 'e': 0.06367810232221571}",20,11,17.1693807201209,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
521,False,"{'a': 0.1, 'e': 0.16299078079570548}",20,13,14.214171901935753,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
522,False,"{'a': 0.1, 'e': 0.2606749092650806}",20,2,-45.535142754201416,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
523,False,"{'a': 0.1, 'e': 0.35575446020874757}",20,0,-9.300401050644947,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
524,False,"{'a': 0.1, 'e': 0.4472794301827984}",25,11,-14.11831263597022,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
525,False,"{'a': 0.1, 'e': 0.5343353319413849}",20,8,-45.326964102289416,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
526,False,"{'a': 0.1, 'e': 0.616052331690985}",20,13,-50.87295771890562,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 1}",1
527,False,"{'a': 0.1, 'e': 0.6916139401821607}",25,0,-161.43854583507078,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 3}",0
528,False,"{'a': 0.1, 'e': 0.7602651708002094}",20,0,-115.56024115620329,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",0
529,False,"{'a': 0.1, 'e': 0.8213200831418752}",30,3,-35.53650014767734,"{0: 20, 1: 3, 2: 3, 3: 1, 4: 0}",1
530,False,"{'a': 0.1, 'e': 0.8741686367051108}",20,0,-13.522371153763654,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
531,False,"{'a': 0.1, 'e': 0.9182827862121189}",20,0,-95.77993309640944,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
532,False,"{'a': 0.1, 'e': 0.9532217576632306}",20,0,-61.753410115724265,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
533,False,"{'a': 0.1, 'e': 0.9786364524049915}",30,0,-191.56651801283982,"{0: 18, 1: 2, 2: 6, 3: 1, 4: 3}",0
534,False,"{'a': 0.1, 'e': 0.9942729352085231}",30,0,-250.12363048916325,"{0: 12, 1: 5, 2: 8, 3: 2, 4: 3}",0
535,False,"{'a': 0.1, 'e': 0.9999749715063865}",20,0,-39.86046577985078,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
536,False,"{'a': 0.1, 'e': 0.9956855884367365}",20,0,-85.76150076376614,"{0: 11, 1: 3, 2: 4, 3: 2, 4: 0}",0
537,False,"{'a': 0.1, 'e': 0.9814476440973232}",35,13,-45.06751173726711,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 1}",1
538,False,"{'a': 0.1, 'e': 0.9574033993215472}",25,0,-115.78854594534943,"{0: 13, 1: 4, 2: 7, 3: 0, 4: 1}",0
539,False,"{'a': 0.1, 'e': 0.9237930962552374}",20,0,-136.5121650689419,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
540,False,"{'a': 0.1, 'e': 0.8809525579365434}",20,0,-110.79444531297317,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
541,False,"{'a': 0.1, 'e': 0.8293098328631502}",30,0,-216.80662362901955,"{0: 18, 1: 1, 2: 7, 3: 0, 4: 4}",0
542,False,"{'a': 0.1, 'e': 0.7693809180731687}",20,0,-112.66791197565708,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
543,False,"{'a': 0.1, 'e': 0.7017646034733183}",20,16,9.823767731194629,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.1, 'e': 0.6271364889280986}",35,12,-166.55404876670804,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 4}",1
545,False,"{'a': 0.1, 'e': 0.5462422338892708}",25,12,-55.488143937228855,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 1}",1
546,False,"{'a': 0.1, 'e': 0.45989010701310373}",20,12,-5.628979305456633,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
547,False,"{'a': 0.1, 'e': 0.36894291020711345}",20,13,13.464767455549001,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
548,False,"{'a': 0.1, 'e': 0.2743093577986452}",30,18,-30.772957262077796,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
549,False,"{'a': 0.1, 'e': 0.176934996961671}",20,12,14.323076335143494,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.1, 'e': 0.07779276012198974}",30,18,23.13742896971309,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.1, 'e': 0.022126756261955732}",20,3,28.653453759156275,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.1, 'e': 0.12182518941147201}",25,10,13.700649854645018,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
553,False,"{'a': 0.1, 'e': 0.22030638553844242}",20,14,6.079813861282068,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.1, 'e': 0.31658635308472155}",20,16,10.331874183842437,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
555,False,"{'a': 0.1, 'e': 0.4097030944405129}",20,1,18.623823037788846,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
556,False,"{'a': 0.1, 'e': 0.49872621790648564}",20,0,-5.151678003216624,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
557,False,"{'a': 0.1, 'e': 0.5827662338601125}",20,6,10.874735109510784,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
558,False,"{'a': 0.1, 'e': 0.6609834422419141}",25,5,-8.222101935953882,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",1
559,False,"{'a': 0.1, 'e': 0.7325963225609111}",20,10,-8.191555622678733,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
560,False,"{'a': 0.1, 'e': 0.7968893425890271}",30,4,-125.6249943697118,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 2}",1
561,False,"{'a': 0.1, 'e': 0.853220107722584}",30,0,-236.45473339227192,"{0: 16, 1: 3, 2: 4, 3: 4, 4: 3}",0
562,False,"{'a': 0.1, 'e': 0.901025779576851}",20,0,-86.2591293152304,"{0: 11, 1: 3, 2: 4, 3: 2, 4: 0}",0
563,False,"{'a': 0.1, 'e': 0.9398286996811098}",20,0,-177.56657890462026,"{0: 8, 1: 1, 2: 8, 3: 1, 4: 2}",0
564,False,"{'a': 0.1, 'e': 0.9692411620842188}",20,0,-65.39281065743768,"{0: 13, 1: 0, 2: 6, 3: 1, 4: 0}",0
565,False,"{'a': 0.1, 'e': 0.9889692871843135}",25,0,-71.74365884634695,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
566,False,"{'a': 0.1, 'e': 0.9988159580766447}",25,0,-157.1129048828071,"{0: 15, 1: 1, 2: 5, 3: 2, 4: 2}",0
567,False,"{'a': 0.1, 'e': 0.9986827900805341}",20,0,-91.73321471332565,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
568,False,"{'a': 0.1, 'e': 0.9885711137665781}",20,0,-128.93625835371535,"{0: 7, 1: 4, 2: 8, 3: 0, 4: 1}",0
569,False,"{'a': 0.1, 'e': 0.9685819616620305}",25,0,-79.64289402385585,"{0: 16, 1: 3, 2: 4, 3: 2, 4: 0}",0
570,False,"{'a': 0.1, 'e': 0.9389150587671843}",20,0,-185.37108702238672,"{0: 8, 1: 3, 2: 4, 3: 3, 4: 2}",0
571,False,"{'a': 0.1, 'e': 0.8998668269691938}",25,0,-53.2367618174145,"{0: 16, 1: 5, 2: 3, 3: 1, 4: 0}",0
572,False,"{'a': 0.1, 'e': 0.8518274232925497}",25,8,-40.091409143651084,"{0: 11, 1: 3, 2: 2, 3: 1, 4: 0}",1
573,False,"{'a': 0.1, 'e': 0.7952768415790757}",20,0,-121.65294264442159,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
574,False,"{'a': 0.1, 'e': 0.730780116548116}",20,0,-67.14291956828905,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
575,False,"{'a': 0.1, 'e': 0.6589816781563973}",20,0,-46.916673943810814,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
576,False,"{'a': 0.1, 'e': 0.580598912666927}",25,17,-1.4108463405303695,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
577,False,"{'a': 0.1, 'e': 0.49641499476256723}",20,16,7.766278530082799,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
578,False,"{'a': 0.1, 'e': 0.4072710623235205}",20,13,0.8857560882921787,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
579,False,"{'a': 0.1, 'e': 0.31405781205565125}",30,13,-35.594724927234516,"{0: 13, 1: 0, 2: 2, 3: 2, 4: 0}",1
580,False,"{'a': 0.1, 'e': 0.2177065999434321}",25,5,33.05553945957361,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
581,False,"{'a': 0.1, 'e': 0.11918013544881928}",25,15,20.52785281407033,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.1, 'e': 0.019462862436509885}",20,6,22.38482772898344,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.1, 'e': 0.08044887706369817}",25,8,29.615259121849512,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.1, 'e': 0.17955679797714888}",20,13,14.993126490155275,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.1, 'e': 0.276870646718798}",25,14,19.488456594084997,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.1, 'e': 0.37141809547969407}",20,13,7.398483519458903,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
587,False,"{'a': 0.1, 'e': 0.46225445740506277}",25,13,-0.27720827766115796,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
588,False,"{'a': 0.1, 'e': 0.5484721255930483}",20,9,7.0435339415584375,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
589,False,"{'a': 0.1, 'e': 0.6292096416028881}",30,9,-103.91668275953293,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 2}",1
590,False,"{'a': 0.1, 'e': 0.7036603028628864}",25,11,1.7149738631689884,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
591,False,"{'a': 0.1, 'e': 0.7710802229758452}",30,0,-100.93310202895026,"{0: 22, 1: 1, 2: 5, 3: 0, 4: 2}",0
592,False,"{'a': 0.1, 'e': 0.8307957643860682}",25,0,-171.84451664154525,"{0: 14, 1: 0, 2: 7, 3: 2, 4: 2}",0
593,False,"{'a': 0.1, 'e': 0.882210269143113}",25,18,-12.758076948602467,"{0: 5, 1: 1, 2: 0, 3: 1, 4: 0}",1
594,False,"{'a': 0.1, 'e': 0.9248100205108226}",20,13,3.721609641655514,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.1, 'e': 0.9581693758551366}",20,0,-109.11337557150948,"{0: 9, 1: 4, 2: 6, 3: 0, 4: 1}",0
596,False,"{'a': 0.1, 'e': 0.9819550195245901}",20,0,-186.32090925534789,"{0: 8, 1: 5, 2: 3, 3: 1, 4: 3}",0
597,False,"{'a': 0.1, 'e': 0.9959292932301297}",25,0,-163.72827387617411,"{0: 13, 1: 1, 2: 8, 3: 1, 4: 2}",0
598,False,"{'a': 0.1, 'e': 0.9999525706481683}",25,0,-242.08563229309365,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 5}",0
599,False,"{'a': 0.1, 'e': 0.9939846525206636}",20,5,-79.8677157179133,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 2}",1
600,False,"{'a': 0.1, 'e': 0.9780851683128142}",35,0,-137.99966991950214,"{0: 22, 1: 2, 2: 7, 3: 4, 4: 0}",0
601,False,"{'a': 0.1, 'e': 0.9524129804151563}",20,0,-61.66411952342224,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
602,False,"{'a': 0.1, 'e': 0.9172245968430627}",20,11,-67.90120904376595,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 2}",1
603,False,"{'a': 0.1, 'e': 0.872871608293454}",20,0,-35.888614648855544,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
604,False,"{'a': 0.1, 'e': 0.8197971751667692}",25,0,-161.93349333944224,"{0: 13, 1: 2, 2: 7, 3: 1, 4: 2}",0
605,False,"{'a': 0.1, 'e': 0.758531599654735}",25,2,-39.89033870033174,"{0: 15, 1: 4, 2: 4, 3: 0, 4: 0}",1
606,False,"{'a': 0.1, 'e': 0.6896870271361664}",20,3,-40.70206910493995,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 1}",1
607,False,"{'a': 0.1, 'e': 0.6139513298226688}",25,0,-99.04738767277937,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
608,False,"{'a': 0.1, 'e': 0.5320812337669102}",25,14,1.0048537994413416,"{0: 8, 1: 3, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.1, 'e': 0.4448947579060243}",30,0,-88.3234542960922,"{0: 20, 1: 5, 2: 3, 3: 1, 4: 1}",0
